job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,min_salary,max_salary,skills_list,avg_salary,salary_clean,revenue_numeric,company_size_numeric
data scientist,lead,remote,company_155,"Raleigh, NC",18 days ago,"Chicago, IL, US",Technology,Public,2570.0,,146135 - 182668,"['aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'tensorflow']",146135,182668.0,"['aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'tensorflow']",164401.5,146135 - 182668,,2570.0
data scientist,senior,remote,company_564,Fully Remote,a month ago,"Palo Alto, CA, US",Technology,Private,300.0,,168061 - 192721,[],168061,192721.0,[],180391.0,168061 - 192721,,300.0
data scientist,senior,on-site,company_568,"Brooklyn, OH",a month ago,"Cleveland, OH, US",Finance,Public,18030.0,,115085 - 126958,"['sql', 'r', 'python']",115085,126958.0,"['sql', 'r', 'python']",121021.5,115085 - 126958,,18030.0
data scientist,senior,remote,company_572,Fully Remote,3 days ago,"San Francisco, CA, US",Technology,Private,45.0,,155269 - 178102,[],155269,178102.0,[],166685.5,155269 - 178102,,45.0
data scientist,midlevel,on-site,company_574,"Chicago, IL",5 days ago,CA,Technology,Private,43933.0,,52518 - 97271,[],52518,97271.0,[],74894.5,52518 - 97271,,43933.0
data scientist,senior,on-site,company_577,"South San Francisco, CA",4 days ago,"South San Francisco, CA, US",Technology,Private,126.0,,147049 - 185363,"['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib', 'tensorflow']",147049,185363.0,"['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib', 'tensorflow']",166206.0,147049 - 185363,,126.0
data scientist,midlevel,on-site,company_579,"Philadelphia, PA",10 months ago,"Philadelphia, PA, US",Education,,39879.0,,91339 - 109605,"['sql', 'machine learning', 'r', 'python']",91339,109605.0,"['sql', 'machine learning', 'r', 'python']",100472.0,91339 - 109605,,39879.0
data scientist,lead,on-site,company_412,"Minneapolis, MN",a month ago,"Minneapolis, MN, US",Finance,Private,1320.0,,112348 - 168609,"['pytorch', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure', 'tensorflow']",112348,168609.0,"['pytorch', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure', 'tensorflow']",140478.5,112348 - 168609,,1320.0
data scientist,senior,hybrid,company_500,"Bucharest, Bucharest, Romania",2 months ago,"Miami, FL, US",Technology,Private,75.0,,5939 - 8222,"['aws', 'database', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']",5939,8222.0,"['aws', 'database', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']",7080.5,5939 - 8222,,75.0
data scientist,senior,remote,company_587,United States,14 days ago,"Rockville, MD, US",Healthcare,Private,490.0,,91336 - 109602,"['pandas', 'numpy', 'aws', 'git', 'scikit-learn', 'python', 'sql', 'gcp', 'database', 'machine learning']",91336,109602.0,"['pandas', 'numpy', 'aws', 'git', 'scikit-learn', 'python', 'sql', 'gcp', 'database', 'machine learning']",100469.0,91336 - 109602,,490.0
machine learning engineer,senior,remote,company_589,Fully Remote,a month ago,"Chicago, IL, US",Technology,Public,990.0,,197190 - 236660,[],197190,236660.0,[],216925.0,197190 - 236660,,990.0
data scientist,senior,hybrid,company_590,"San Francisco, California, United States",a month ago,"Pittsburgh, PA, US",Healthcare,Private,45.0,,159834 - 205500,[],159834,205500.0,[],182667.0,159834 - 205500,,45.0
data scientist,senior,hybrid,company_591,"Chicago, IL",2 months ago,"Chicago, IL, US",Healthcare,Private,420.0,,95901 - 123301,"['sql', 'machine learning', 'scikit-learn', 'python']",95901,123301.0,"['sql', 'machine learning', 'scikit-learn', 'python']",109601.0,95901 - 123301,,420.0
data scientist,senior,hybrid,company_145,"Austin, Texas",a day ago,"San Jose, CA, US",Technology,Public,2760.0,,200937,[],200937,200937.0,[],200937.0,200937,,2760.0
data scientist,senior,on-site,company_596,"San Diego, CA",a month ago,"San Diego, CA, US",Healthcare,Public,4040.0,,129513 - 215914,"['r', 'python', 'scala', 'sql', 'gcp']",129513,215914.0,"['r', 'python', 'scala', 'sql', 'gcp']",172713.5,129513 - 215914,,4040.0
data scientist,lead,,company_598,Salt Lake City Metropolitan Area,7 days ago,"Salt Lake City, UT, US",Education,,9030.0,,182667,"['sql', 'machine learning', 'python']",182667,182667.0,"['sql', 'machine learning', 'python']",182667.0,182667,,9030.0
data scientist,midlevel,,company_601,"Pune, Maharashtra, India",7 days ago,"London, GB",Finance,Public,205350.0,,30455,"['scikit-learn', 'python', 'sql', 'database', 'machine learning']",30455,30455.0,"['scikit-learn', 'python', 'sql', 'database', 'machine learning']",30455.0,30455,,205350.0
data scientist,junior,,company_603,"Queenstown, Central Singapore Community Development Council, Singapore",3 months ago,"Singapore, SG",Education,,210.0,,54802,"['tableau', 'r', 'python']",54802,54802.0,"['tableau', 'r', 'python']",54802.0,54802,,210.0
data scientist,midlevel,remote,company_472,"Brookfield, WI",7 days ago,"Seattle, WA, US",Healthcare,Private,3810.0,,59552 - 138317,"['aws', 'r', 'python', 'sql', 'machine learning']",59552,138317.0,"['aws', 'r', 'python', 'sql', 'machine learning']",98934.5,59552 - 138317,,3810.0
data scientist,senior,hybrid,company_607,"Yonkers, New York, United States",17 hours ago,"Yonkers, NY, US",Healthcare,Private,683.0,,120568 - 134268,[],120568,134268.0,[],127418.0,120568 - 134268,,683.0
data scientist,senior,hybrid,company_608,"Berlin, Berlin, Germany",a month ago,"Berlin, DE",Technology,Private,8350.0,,86270 - 119421,"['scala', 'spark', 'machine learning', 'python']",86270,119421.0,"['scala', 'spark', 'machine learning', 'python']",102845.5,86270 - 119421,,8350.0
data scientist,lead,hybrid,company_609,"Golden Valley, MN",7 days ago,"Austin, TX, US",Technology,Public,4770.0,,119819 - 178753,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'git', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'keras', 'azure', 'tensorflow']",119819,178753.0,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'git', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'keras', 'azure', 'tensorflow']",149286.0,119819 - 178753,,4770.0
data scientist,senior,hybrid,company_610,"Chicago, IL",5 days ago,"Chicago, IL, US",Technology,Private,51270.0,,83821,"['git', 'r', 'python', 'sql', 'machine learning', 'deep learning']",83821,83821.0,"['git', 'r', 'python', 'sql', 'machine learning', 'deep learning']",83821.0,83821,,51270.0
data scientist,senior,remote,company_611,Fully Remote,22 days ago,"Denver, CO, US",Technology,Public,2540.0,,137006 - 200939,[],137006,200939.0,[],168972.5,137006 - 200939,,2540.0
data scientist,senior,,company_614,Ukraine,14 days ago,"Austin, TX, US",Technology,Private,10270.0,,65768,"['amazon', 'pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']",65768,65768.0,"['amazon', 'pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']",65768.0,65768,,10270.0
data scientist,lead,remote,company_615,Fully Remote,a month ago,"New York, NY, US",Healthcare,Private,180.0,,173536 - 200936,[],173536,200936.0,[],187236.0,173536 - 200936,,180.0
data scientist,,on-site,company_383,"Barcelona, Spain",a month ago,"Milano, IT",Technology,Private,3780.0,,46527 - 76221,[],46527,76221.0,[],61374.0,46527 - 76221,,3780.0
data scientist,,hybrid,company_624,Hybrid,a month ago,"Paris, IDF, FR",Technology,Private,180.0,,39254 - 58876,[],39254,58876.0,[],49065.0,39254 - 58876,,180.0
data scientist,senior,remote,company_625,Fully Remote,6 months ago,"San Francisco, CA, US",Energy,Private,90.0,,141572 - 168972,[],141572,168972.0,[],155272.0,141572 - 168972,,90.0
data scientist,midlevel,on-site,company_631,"San Francisco, CA",21 days ago,"Santa Monica, CA, US",Technology,Public,9300.0,,130666 - 241896,"['spark', 'aws', 'python', 'airflow', 'sql', 'gcp', 'machine learning']",130666,241896.0,"['spark', 'aws', 'python', 'airflow', 'sql', 'gcp', 'machine learning']",186281.0,130666 - 241896,,9300.0
data scientist,midlevel,on-site,company_634,"Rockville, MD",a month ago,"Brentford, GB",Healthcare,Public,106370.0,,124333 - 207218,"['machine learning', 'r', 'python']",124333,207218.0,"['machine learning', 'r', 'python']",165775.5,124333 - 207218,,106370.0
data scientist,senior,hybrid,company_423,"New York, NY",2 months ago,"New York, NY, US",Technology,Private,500.0,,109603 - 118736,[],109603,118736.0,[],114169.5,109603 - 118736,,500.0
data scientist,lead,on-site,company_057,"Seattle, WA",7 days ago,"Seattle, WA, US",Retail,Public,157150.0,,120567,"['python', 'sql', 'machine learning', 'azure', 'tableau']",120567,120567.0,"['python', 'sql', 'machine learning', 'azure', 'tableau']",120567.0,120567,,157150.0
data scientist,senior,remote,company_638,United States,7 days ago,"Chicago, IL, US",Technology,Private,960.0,,109600 - 118733,"['spark', 'aws', 'git', 'r', 'python', 'powerbi', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure', 'matplotlib', 'tableau']",109600,118733.0,"['spark', 'aws', 'git', 'r', 'python', 'powerbi', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure', 'matplotlib', 'tableau']",114166.5,109600 - 118733,,960.0
data scientist,lead,on-site,company_640,United States,14 days ago,"Coraopolis, PA, US",Retail,Public,50040.0,,86958,"['pytorch', 'spark', 'python', 'machine learning', 'deep learning', 'azure', 'tensorflow']",86958,86958.0,"['pytorch', 'spark', 'python', 'machine learning', 'deep learning', 'azure', 'tensorflow']",86958.0,86958,,50040.0
data scientist,senior,remote,company_642,Fully Remote,2 days ago,"Boston, MA, US",Healthcare,Private,360.0,,109606 - 146139,[],109606,146139.0,[],127872.5,109606 - 146139,,360.0
data scientist,senior,hybrid,company_643,"Minneapolis, MN",7 days ago,"Sugar Land, TX, US",Healthcare,Private,751.0,,103871,"['sql', 'machine learning', 'r', 'python']",103871,103871.0,"['sql', 'machine learning', 'r', 'python']",103871.0,103871,,751.0
data scientist,,hybrid,company_645,Hybrid,a year ago,"Berkeley, CA, US",Technology,Private,180.0,,137003 - 173536,[],137003,173536.0,[],155269.5,137003 - 173536,,180.0
data scientist,senior,remote,company_647,"India, Bengaluru",5 days ago,"London, GB",Technology,Private,900.0,,39026,[],39026,39026.0,[],39026.0,39026,,900.0
machine learning engineer,senior,on-site,company_653,"Colorado Springs, CO",14 days ago,"Huntsville, AL, US",Technology,Private,1040.0,,109608 - 127875,"['pytorch', 'scikit-learn', 'machine learning', 'tensorflow']",109608,127875.0,"['pytorch', 'scikit-learn', 'machine learning', 'tensorflow']",118741.5,109608 - 127875,,1040.0
data scientist,senior,hybrid,company_654,"San Francisco, CA",21 days ago,"San Francisco, CA, US",Technology,Private,780.0,,146135 - 196368,[],146135,196368.0,[],171251.5,146135 - 196368,,780.0
data scientist,senior,,company_254,"Chicago, IL",7 days ago,"South Bend, IN, US",Healthcare,Public,2540.0,,63942 - 86775,"['powerbi', 'r', 'python', 'sql', 'database', 'hadoop', 'tableau']",63942,86775.0,"['powerbi', 'r', 'python', 'sql', 'database', 'hadoop', 'tableau']",75358.5,63942 - 86775,,2540.0
data scientist,senior,on-site,company_662,On-site,13 days ago,"Redwood City, CA, US",Technology,Private,600.0,,147968,[],147968,147968.0,[],147968.0,147968,,600.0
data scientist,,hybrid,company_645,Hybrid,3 years ago,"Berkeley, CA, US",Technology,Private,180.0,,137005 - 173538,[],137005,173538.0,[],155271.5,137005 - 173538,,180.0
data scientist,,on-site,company_665,"South San Francisco, California, United States",2 months ago,"San Francisco, CA, US",Technology,Private,45.0,,159835 - 182668,[],159835,182668.0,[],171251.5,159835 - 182668,,45.0
data scientist,senior,,company_666,"Singapore, Singapore",a month ago,SG,Technology,,6040.0,,80624,['database'],80624,80624.0,['database'],80624.0,80624,,6040.0
data scientist,lead,on-site,company_668,"Sacramento, California, United States",2 months ago,"San Francisco, CA, US",Technology,Private,420.0,,218288,[],218288,218288.0,[],218288.0,218288,,420.0
data scientist,,on-site,company_670,"Annapolis Junction, Maryland, United States",7 days ago,"Herndon, VA, US",Technology,Private,57.0,,45667 - 264871,[],45667,264871.0,[],155269.0,45667 - 264871,,57.0
data scientist,senior,remote,company_675,Fully Remote,2 months ago,"El Segundo, CA, US",Technology,Private,45.0,,141574 - 182674,[],141574,182674.0,[],162124.0,141574 - 182674,,45.0
data scientist,senior,hybrid,company_216,United States,4 days ago,"Boston, MA, US",Technology,Public,3050.0,,130609 - 209155,"['pytorch', 'aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",130609,209155.0,"['pytorch', 'aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",169882.0,130609 - 209155,,3050.0
data scientist,senior,,company_678,"Fort Huachuca, AZ",22 days ago,"Herndon, VA, US",Technology,Private,5060.0,,60287 - 96820,[],60287,96820.0,[],78553.5,60287 - 96820,,5060.0
data scientist,senior,on-site,company_680,"Richmond, VA",8 days ago,"Plano, TX, US",Technology,Private,2300.0,,91334 - 109600,"['git', 'r', 'python', 'sql', 'machine learning']",91334,109600.0,"['git', 'r', 'python', 'sql', 'machine learning']",100467.0,91334 - 109600,,2300.0
data scientist,senior,,company_678,"Ashburn, VA",21 days ago,"Herndon, VA, US",Technology,Private,5030.0,,160753 - 257566,"['spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'hadoop', 'azure', 'tableau']",160753,257566.0,"['spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'hadoop', 'azure', 'tableau']",209159.5,160753 - 257566,,5030.0
data scientist,lead,,company_685,"New York, NY",6 months ago,"New York, NY, US",Technology,Private,2060.0,,79654 - 125307,"['spark', 'aws', 'python', 'sql', 'machine learning']",79654,125307.0,"['spark', 'aws', 'python', 'sql', 'machine learning']",102480.5,79654 - 125307,,2060.0
data scientist,senior,on-site,company_689,Greater Milwaukee,8 days ago,"Green Bay, WI, US",Retail,Public,4760.0,,94111 - 161332,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'gcp', 'deep learning', 'hadoop', 'azure', 'tableau']",94111,161332.0,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'gcp', 'deep learning', 'hadoop', 'azure', 'tableau']",127721.5,94111 - 161332,,4760.0
data scientist,lead,,company_488,"Boston, MA",23 days ago,"Boston, MA, US",Healthcare,,4270.0,,149604 - 182849,"['r', 'python', 'sql', 'machine learning', 'tableau']",149604,182849.0,"['r', 'python', 'sql', 'machine learning', 'tableau']",166226.5,149604 - 182849,,4270.0
data scientist,senior,hybrid,company_690,"Maplewood, MN",7 days ago,"Maplewood, MN, US",Healthcare,Public,22030.0,,146393 - 178925,"['machine learning', 'r', 'python']",146393,178925.0,"['machine learning', 'r', 'python']",162659.0,146393 - 178925,,22030.0
data scientist,senior,,company_694,"San Francisco, CA",2 days ago,"San Francisco, CA, US",Finance,Private,90.0,,200936 - 264868,"['amazon', 'machine learning']",200936,264868.0,"['amazon', 'machine learning']",232902.0,200936 - 264868,,90.0
data scientist,senior,hybrid,company_697,"Austin, TX",14 days ago,"Austin, TX, US",Technology,Private,330.0,,109606 - 146139,"['pandas', 'numpy', 'aws', 'r', 'python', 'scikit-learn', 'airflow', 'sql', 'machine learning', 'gcp', 'azure', 'matplotlib', 'tableau']",109606,146139.0,"['pandas', 'numpy', 'aws', 'r', 'python', 'scikit-learn', 'airflow', 'sql', 'machine learning', 'gcp', 'azure', 'matplotlib', 'tableau']",127872.5,109606 - 146139,,330.0
data scientist,senior,hybrid,company_521,"San Francisco, CA",4 days ago,"San Francisco, CA, US",Technology,Private,524.0,,164408 - 182674,"['sql', 'machine learning', 'python']",164408,182674.0,"['sql', 'machine learning', 'python']",173541.0,164408 - 182674,,524.0
data scientist,junior,remote,company_702,"Dallas, TX",14 days ago,"Dallas, TX, US",Healthcare,,2840.0,,43700,"['machine learning', 'r', 'python']",43700,43700.0,"['machine learning', 'r', 'python']",43700.0,43700,,2840.0
data scientist,lead,,company_704,"Elsbethen, Salzburg, Austria",7 days ago,"Fuschl am See, AT",Energy,Private,13070.0,,29498,"['sql', 'git', 'r', 'python']",29498,29498.0,"['sql', 'git', 'r', 'python']",29498.0,29498,,13070.0
data scientist,,on-site,company_705,"San Francisco, CA",13 days ago,"San Francisco, CA, US",Technology,Private,90.0,,131528 - 175367,[],131528,175367.0,[],153447.5,131528 - 175367,,90.0
data scientist,lead,hybrid,company_706,"Los Angeles, CA",a month ago,"Los Angeles, CA, US",Technology,Private,150.0,,104128 - 192721,[],104128,192721.0,[],148424.5,104128 - 192721,,150.0
data scientist,,hybrid,company_708,Hybrid,5 months ago,"San Francisco, CA, US",Technology,Private,45.0,,118739 - 155272,[],118739,155272.0,[],137005.5,118739 - 155272,,45.0
data scientist,senior,hybrid,company_709,"Chicago, Illinois, United States",7 days ago,"Buffalo Grove, IL, US",Manufacturing,Private,420.0,,156187,[],156187,156187.0,[],156187.0,156187,,420.0
data scientist,senior,remote,company_714,Fully Remote,20 days ago,"Ann Arbor, MI, US",Technology,Private,210.0,,200936,[],200936,200936.0,[],200936.0,200936,,210.0
